metrics,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,mathematical,mathematical,mathematical,mathematical,mathematical,mathematical,mathematical,mathematical
model,rmse,rmse_macroaveraged,mae,mae_macroaveraged,mse_macroaveraged,somers_d,accuracy,accuracy1,rmse,rmse_macroaveraged,mae,mae_macroaveraged,mse_macroaveraged,somers_d,accuracy,accuracy1
0,1.104458050904106,1.8633290175194588,0.5991379310344828,1.1522625860584599,3.4719950275300313,0.9473516654065024,,,1.104458050904106,1.8633290175194588,0.5991379310344828,1.1522625860584599,3.4719950275300313,0.9473516654065024,0.5818965517241379,0.896551724137931
1,1.032647837388949,1.2869881737552131,0.6361556064073226,0.8689312144336765,1.6563385593857787,0.945714317556197,,,1.032647837388949,1.2869881737552131,0.6361556064073226,0.8689312144336765,1.6563385593857787,0.945714317556197,0.528604118993135,0.8764302059496567
2,0.6474197064463928,0.7427488103942727,0.34379905808477235,0.4369002510483929,0.5516757953421072,0.9596756393142809,,,0.6474197064463928,0.7427488103942727,0.34379905808477235,0.4369002510483929,0.5516757953421072,0.9596756393142809,0.6907378335949764,0.9686028257456829
3,0.6860967812994304,0.8155780273077774,0.36798088410991636,0.4931879598167443,0.6651675186272457,0.9667782259044194,,,0.6860967812994304,0.8155780273077774,0.36798088410991636,0.4931879598167443,0.6651675186272457,0.9667782259044194,0.6798088410991637,0.955794504181601
4,0.6688560540599386,0.8987511669141771,0.33270676691729323,0.5253454597238322,0.8077536600295951,0.9671270342555796,,,0.6688560540599386,0.8987511669141771,0.33270676691729323,0.5253454597238322,0.8077536600295951,0.9671270342555796,0.7133458646616542,0.9624060150375939
5,0.6608808899247383,0.8346106975807286,0.3236449332285939,0.4885246882562616,0.6965750165161905,0.9715601064768129,,,0.6608808899247383,0.8346106975807286,0.3236449332285939,0.4885246882562616,0.6965750165161905,0.9715601064768129,0.7258444619010213,0.9575805184603299
6,0.5814264185276958,0.7554465061519186,0.2651821862348178,0.3990779680440045,0.5706994236571407,0.9744632774941981,,,0.5814264185276958,0.7554465061519186,0.2651821862348178,0.3990779680440045,0.5706994236571407,0.9744632774941981,0.7658569500674763,0.9723346828609987
7,0.7453119914377291,0.9062607361473111,0.4067296340023613,0.5499358013971402,0.8213085218822662,0.9719408076485264,,,0.7453119914377291,0.9062607361473111,0.4067296340023613,0.5499358013971402,0.8213085218822662,0.9719408076485264,0.6552538370720189,0.9498229043683589
8,0.5408254610810157,0.6291486569029431,0.2570385818561001,0.3348268061706132,0.3958280324827772,0.9774383490440457,,,0.5408254610810157,0.6291486569029431,0.2570385818561001,0.3348268061706132,0.3958280324827772,0.9774383490440457,0.7580813347236705,0.9869655891553701
9,0.6601187350762889,0.8061060499324534,0.3351623228166438,0.44887433712066205,0.6498069637377031,0.973153630497348,,,0.6601187350762889,0.8061060499324534,0.3351623228166438,0.44887433712066205,0.6498069637377031,0.973153630497348,0.7073616826703246,0.9634202103337905
10,0.511988179042304,0.6442064766453791,0.22314392368311903,0.3244436735553244,0.4150019845518534,0.9797591081456339,,,0.511988179042304,0.6442064766453791,0.22314392368311903,0.3244436735553244,0.4150019845518534,0.9797591081456339,0.7913728743260058,0.9879717959352966
11,0.5720289550208651,0.671611698592104,0.2706422018348624,0.3612674787982723,0.45106227368577123,0.9763594536954684,,,0.5720289550208651,0.671611698592104,0.2706422018348624,0.3612674787982723,0.45106227368577123,0.9763594536954684,0.7511467889908257,0.9820336391437309
12,0.617104572658974,0.7369862696524965,0.28843441466854725,0.38473621159192417,0.5431487616563022,0.9736332375070132,,,0.617104572658974,0.7369862696524965,0.28843441466854725,0.38473621159192417,0.5431487616563022,0.9736332375070132,0.7404795486600846,0.9788434414668548
13,0.5421156958990011,0.6235167054067409,0.23375363724539283,0.30389480538319186,0.3887730819212764,0.9767105405806048,,,0.5421156958990011,0.6235167054067409,0.23375363724539283,0.30389480538319186,0.3887730819212764,0.9767105405806048,0.7849983834464921,0.9857743291302942
