metrics,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,mathematical,mathematical,mathematical,mathematical,mathematical,mathematical,mathematical,mathematical
model,rmse,rmse_macroaveraged,mae,mae_macroaveraged,mse_macroaveraged,somers_d,accuracy,accuracy1,rmse,rmse_macroaveraged,mae,mae_macroaveraged,mse_macroaveraged,somers_d,accuracy,accuracy1
0,0.6193712050581399,0.7818493610120933,0.3232758620689655,0.45714538613795513,0.6112884233150188,0.9572605356361177,,,0.6193712050581399,0.7818493610120933,0.3232758620689655,0.45714538613795513,0.6112884233150188,0.9572605356361177,0.7068965517241379,0.9698275862068966
1,0.7772509203178929,0.8862970545659924,0.4805491990846682,0.5773480501857587,0.7855224689323537,0.9536270325089993,,,0.7772509203178929,0.8862970545659924,0.4805491990846682,0.5773480501857587,0.7855224689323537,0.9536270325089993,0.5697940503432495,0.9588100686498856
2,0.6987317508562432,0.779862880006164,0.41287284144427,0.49770558791716263,0.6081861116115085,0.9559233138184379,,,0.6987317508562432,0.779862880006164,0.41287284144427,0.49770558791716263,0.6081861116115085,0.9559233138184379,0.6216640502354788,0.9686028257456829
3,0.9099214192705389,1.0458831086786862,0.6152927120669056,0.7414998914422021,1.0938714770193927,0.9555048713525596,,,0.9099214192705389,1.0458831086786862,0.6152927120669056,0.7414998914422021,1.0938714770193927,0.9555048713525596,0.4743130227001195,0.9235364396654719
4,0.7402245137977178,0.9075483022942096,0.4351503759398496,0.5844733129286324,0.823643920997102,0.9565628824853806,,,0.7402245137977178,0.9075483022942096,0.4351503759398496,0.5844733129286324,0.823643920997102,0.9565628824853806,0.6137218045112782,0.9577067669172933
5,0.735690942317501,0.8700321726411095,0.4422623723487824,0.5831401869399578,0.7569559814306094,0.961830010979434,,,0.735690942317501,0.8700321726411095,0.4422623723487824,0.5831401869399578,0.7569559814306094,0.961830010979434,0.6040848389630793,0.9567949725058916
6,0.7161148740394329,0.7987970158734202,0.43859649122807015,0.49689585803052355,0.6380766725682812,0.9572145851471588,,,0.7161148740394329,0.7987970158734202,0.43859649122807015,0.49689585803052355,0.6380766725682812,0.9572145851471588,0.5917678812415654,0.9736842105263158
7,0.7244262477504194,0.8325708145014373,0.43506493506493504,0.5230468948160343,0.6931741611595867,0.9651072227124429,,,0.7244262477504194,0.8325708145014373,0.43506493506493504,0.5230468948160343,0.6931741611595867,0.9651072227124429,0.601534828807556,0.9681227863046045
8,0.9127757343338715,1.1423244504920518,0.5641293013555787,0.7882128201991445,1.304905150191968,0.9631160341467406,,,0.9127757343338715,1.1423244504920518,0.5641293013555787,0.7882128201991445,1.304905150191968,0.9631160341467406,0.5495307612095933,0.9014598540145985
