metrics,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,mathematical,mathematical,mathematical,mathematical,mathematical,mathematical,mathematical,mathematical
model,rmse,rmse_macroaveraged,mae,mae_macroaveraged,mse_macroaveraged,somers_d,accuracy,accuracy1,rmse,rmse_macroaveraged,mae,mae_macroaveraged,mse_macroaveraged,somers_d,accuracy,accuracy1
0,0.4203857013874693,0.4535480281945594,0.16810344827586207,0.20192509554268892,0.20570581387917286,0.9747303911815034,,,0.4203857013874693,0.4535480281945594,0.16810344827586207,0.20192509554268892,0.20570581387917286,0.9747303911815034,0.8362068965517241,0.9956896551724138
1,0.6417938247608371,0.6994473236419965,0.3340961098398169,0.3863975437644153,0.4892265585499518,0.9631111457834145,,,0.6417938247608371,0.6994473236419965,0.3340961098398169,0.3863975437644153,0.4892265585499518,0.9631111457834145,0.6979405034324943,0.9725400457665904
2,0.6314618856509293,0.7118599754972602,0.32653061224489793,0.3986532879206705,0.50674462471496,0.9619091663951398,,,0.6314618856509293,0.7118599754972602,0.32653061224489793,0.3986532879206705,0.50674462471496,0.9619091663951398,0.7032967032967034,0.9748822605965463
3,0.600676639572869,0.6657928039288296,0.30824372759856633,0.363160390450019,0.44328005776341295,0.9645885468548798,,,0.600676639572869,0.6657928039288296,0.30824372759856633,0.363160390450019,0.44328005776341295,0.9645885468548798,0.7132616487455197,0.982078853046595
4,0.5928775247877898,0.6924673355701533,0.2932330827067669,0.36724040755779913,0.4795110108316273,0.9644524698167092,,,0.5928775247877898,0.6924673355701533,0.2932330827067669,0.36724040755779913,0.4795110108316273,0.9644524698167092,0.7293233082706767,0.981203007518797
5,0.5998166779381491,0.6933191161567107,0.30007855459544386,0.36780372061413563,0.48069139682832246,0.9646722889091919,,,0.5998166779381491,0.6933191161567107,0.30007855459544386,0.36780372061413563,0.48069139682832246,0.9646722889091919,0.7234878240377062,0.9803613511390417
6,0.6130607268377442,0.7237752236838628,0.31376518218623484,0.390649927799475,0.5238505744186257,0.9641224093232817,,,0.6130607268377442,0.7237752236838628,0.31376518218623484,0.390649927799475,0.5238505744186257,0.9641224093232817,0.7091767881241565,0.9811066126855601
7,0.616575453011388,0.7147184370032049,0.31286894923258557,0.37889766533019037,0.5108224441923042,0.9665421350163721,,,0.616575453011388,0.7147184370032049,0.31286894923258557,0.37889766533019037,0.5108224441923042,0.9665421350163721,0.7101534828807556,0.9817001180637545
8,0.6135419995345952,0.704098247332039,0.31282586027111575,0.37112276126989274,0.4957543418960491,0.9668035087193589,,,0.6135419995345952,0.704098247332039,0.31282586027111575,0.37112276126989274,0.4957543418960491,0.9668035087193589,0.7095933263816475,0.9817518248175182
9,0.6010203182537326,0.6813077466771101,0.3045267489711934,0.3571726755479061,0.4641802456822413,0.9677354144390005,,,0.6010203182537326,0.6813077466771101,0.3045267489711934,0.3571726755479061,0.4641802456822413,0.9677354144390005,0.7155921353452218,0.9835390946502057
10,0.5948067801944112,0.6818807663027305,0.29821650767316465,0.35651733372862504,0.46496137945359906,0.9680491178878257,,,0.5948067801944112,0.6818807663027305,0.29821650767316465,0.35651733372862504,0.46496137945359906,0.9680491178878257,0.7221070095396102,0.9829946080464538
11,0.6164165952991895,0.6803855710864053,0.308868501529052,0.35906363854970386,0.46292452534257383,0.9671046460403695,,,0.6164165952991895,0.6803855710864053,0.308868501529052,0.35906363854970386,0.46292452534257383,0.9671046460403695,0.7152140672782875,0.981651376146789
12,0.6292696193832199,0.70477514185788,0.30712270803949226,0.3636205093626019,0.49670800058079495,0.967354722287531,,,0.6292696193832199,0.70477514185788,0.30712270803949226,0.3636205093626019,0.49670800058079495,0.967354722287531,0.7203808180535967,0.9806064880112835
13,0.6410365837559872,0.7164943949825306,0.30164888457807953,0.35859696756829235,0.5133642180413827,0.9677145075966255,,,0.6410365837559872,0.7164943949825306,0.30164888457807953,0.35859696756829235,0.5133642180413827,0.9677145075966255,0.7306821855803427,0.9776915615906887
14,0.6446038559366477,0.7263062824366661,0.30607336139506913,0.36590321578593044,0.5275208159069702,0.9666029713620163,,,0.6446038559366477,0.7263062824366661,0.30607336139506913,0.36590321578593044,0.5275208159069702,0.9666029713620163,0.7260974143114852,0.9780517137702947
