metrics,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,mathematical,mathematical,mathematical,mathematical,mathematical,mathematical,mathematical,mathematical
model,rmse,rmse_macroaveraged,mae,mae_macroaveraged,mse_macroaveraged,somers_d,accuracy,accuracy1,rmse,rmse_macroaveraged,mae,mae_macroaveraged,mse_macroaveraged,somers_d,accuracy,accuracy1
0,0.7712506636670704,1.082203650947124,0.46551724137931033,0.7339480940370713,1.1711647421232845,0.9569819730192208,,,0.7712506636670704,1.082203650947124,0.46551724137931033,0.7339480940370713,1.1711647421232845,0.9569819730192208,0.5905172413793104,0.9525862068965517
1,0.8833574396204082,0.9787041672906416,0.6018306636155606,0.7143527710093917,0.9578618470720681,0.9564243444148491,,,0.8833574396204082,0.9787041672906416,0.6018306636155606,0.7143527710093917,0.9578618470720681,0.9564243444148491,0.4851258581235698,0.9153318077803204
2,0.8680623146431429,1.0279702373573747,0.5274725274725275,0.6864091791031951,1.056722808892577,0.955040413701769,,,0.8680623146431429,1.0279702373573747,0.5274725274725275,0.6864091791031951,1.056722808892577,0.955040413701769,0.565149136577708,0.9262166405023547
3,0.8273982194929306,1.0531133852262016,0.46714456391875747,0.6458801046849769,1.10904780214259,0.9563430841371268,,,0.8273982194929306,1.0531133852262016,0.46714456391875747,0.6458801046849769,1.10904780214259,0.9563430841371268,0.6164874551971327,0.9354838709677419
4,1.1912904483503706,1.7395015658242752,0.7011278195488722,1.2319235994172641,3.025865697505105,0.9615115822239684,,,1.1912904483503706,1.7395015658242752,0.7011278195488722,1.2319235994172641,3.025865697505105,0.9615115822239684,0.5507518796992481,0.8261278195488722
5,0.7882682601505167,0.989958869608266,0.44854673998428907,0.60898103233878,0.9800185635160757,0.958528281916056,,,0.7882682601505167,0.989958869608266,0.44854673998428907,0.60898103233878,0.9800185635160757,0.958528281916056,0.6182246661429693,0.9473684210526315
6,0.8206182455888075,1.0477530541565228,0.48717948717948717,0.6650025241336632,1.0977864624943214,0.9555024308902135,,,0.8206182455888075,1.0477530541565228,0.48717948717948717,0.6650025241336632,1.0977864624943214,0.9555024308902135,0.5890688259109311,0.9379217273954116
7,0.8307121310225939,1.1018325812547598,0.4397874852420307,0.6649720865380502,1.2140350371145268,0.9635095883946659,,,0.8307121310225939,1.1018325812547598,0.4397874852420307,0.6649720865380502,1.2140350371145268,0.9635095883946659,0.6564344746162928,0.9256198347107438
8,0.643812290080912,0.7748167448017385,0.3164754953076121,0.41976294494870425,0.6003409880251622,0.9698524894919365,,,0.643812290080912,0.7748167448017385,0.3164754953076121,0.41976294494870425,0.6003409880251622,0.9698524894919365,0.7231491136600625,0.9666319082377477
9,0.7056503290095426,0.8527407249399215,0.3836305441243713,0.518866752332627,0.7271667439710628,0.9706573144586838,,,0.7056503290095426,0.8527407249399215,0.3836305441243713,0.518866752332627,0.7271667439710628,0.9706573144586838,0.6657521719250115,0.9565614997713763
10,0.8252546331022063,1.0334005418625574,0.5035255080879303,0.6818040969176749,1.0679166799218274,0.9573224789658884,,,0.8252546331022063,1.0334005418625574,0.5035255080879303,0.6818040969176749,1.0679166799218274,0.9573224789658884,0.5711323102447118,0.9373703857320614
11,0.6271751141851939,0.7054843220851099,0.32224770642201833,0.3856235831712897,0.49770812870788717,0.9714294382444749,,,0.6271751141851939,0.7054843220851099,0.32224770642201833,0.3856235831712897,0.49770812870788717,0.9714294382444749,0.7048929663608563,0.97782874617737
