epoch,train_batch_count,valid_batch_count,dur,train_loss,train_loss_best,valid_loss,valid_loss_best
1,30,8,0.0969383716583252,0.4179774655271105,True,0.204447410473602,True
2,30,8,0.09345030784606934,0.1306823958989937,True,0.09262083662003122,True
3,30,8,0.09459567070007324,0.0787308017753749,True,0.06913539026141041,True
4,30,8,0.09197616577148438,0.06804847458835767,True,0.05748107816154627,True
5,30,8,0.09179925918579102,0.06579137603735596,True,0.0556301447506817,True
6,30,8,0.09434366226196289,0.062386437125480414,True,0.05528634634761901,True
7,30,8,0.09216499328613281,0.05994639507128042,True,0.05423405636672359,True
8,30,8,0.09392261505126953,0.057802528095723706,True,0.05205503401937555,True
9,30,8,0.09562802314758301,0.057372080309684326,True,0.050783786250016755,True
10,30,8,0.0958702564239502,0.057354503351538084,True,0.050797788628869724,False
11,30,8,0.09782981872558594,0.05645331761621749,True,0.051131158846862215,False
12,30,8,0.09311151504516602,0.0551812905727747,True,0.054818438116260415,False
13,30,8,0.09167313575744629,0.05437134624455899,True,0.05391779555344153,False
14,30,8,0.09004402160644531,0.05423043929866526,True,0.05363843800085021,False
15,30,8,0.08877682685852051,0.054181332974335715,True,0.05412917345793723,False
16,30,8,0.08945083618164062,0.05361215130218483,True,0.05438555888792278,False
17,30,8,0.09164047241210938,0.05272899825350158,True,0.054118176849427164,False
18,30,8,0.0928962230682373,0.052409140253488716,True,0.05375449728405589,False
19,30,8,0.09237313270568848,0.052382769171294086,True,0.05388292740271235,False
20,30,8,0.09398245811462402,0.05214829037581603,True,0.053874459979148956,False
21,30,8,0.09599566459655762,0.05170294016977298,True,0.05404564134044909,False
22,30,8,0.09655165672302246,0.05143509916528477,True,0.05400259962744043,False
23,30,8,0.0971841812133789,0.051247798087352685,True,0.05386975287226714,False
24,30,8,0.10041475296020508,0.05095615323707697,True,0.05338806356868875,False
25,30,8,0.09965300559997559,0.05083695877001177,True,0.0540859540403204,False
26,30,8,0.10013341903686523,0.05069897953645103,True,0.05386560359122006,False
27,30,8,0.10003995895385742,0.05022497455478344,True,0.05415438539658328,False
28,30,8,0.10194540023803711,0.049859240470176765,True,0.05410778166090926,False
29,30,8,0.10020756721496582,0.0495661835381889,True,0.054466154752840085,False
30,30,8,0.09657049179077148,0.04932475628168052,True,0.054983740489548336,False
31,30,8,0.09998440742492676,0.04898235999212975,True,0.05563653954388348,False
32,30,8,0.1145627498626709,0.04865601533333502,True,0.055972031643171626,False
33,30,8,0.10724639892578125,0.048290006942268156,True,0.056460460834795216,False
34,30,8,0.10671162605285645,0.047858681592700854,True,0.05715217328814292,False
35,30,8,0.11050081253051758,0.047820082793863926,True,0.058747191780660825,False
36,30,8,0.10584831237792969,0.04786728185610383,False,0.06012705605724923,False
37,30,8,0.10766220092773438,0.04752042507624928,True,0.061675325712659164,False
38,30,8,0.09991621971130371,0.047424941120124416,True,0.06355664107275866,False
39,30,8,0.10387969017028809,0.0473000385661815,True,0.06386160691600164,False
40,30,8,0.09883832931518555,0.04702013639739096,True,0.06311297363974351,False
