epoch,train_batch_count,valid_batch_count,dur,train_loss,train_loss_best,valid_loss,valid_loss_best
1,30,8,0.10266971588134766,0.020747199274969326,True,0.011323947390618143,True
2,30,8,0.0745699405670166,0.0074623442961074165,True,0.007956934659107497,True
3,30,8,0.07555365562438965,0.004803971478414605,True,0.005673737778036276,True
4,30,8,0.07350897789001465,0.003956176278622941,True,0.004346951197659737,True
5,30,8,0.07908129692077637,0.00350540563038333,True,0.003469784613285674,True
6,30,8,0.07857513427734375,0.0032556791786879395,True,0.0031201119865108882,True
7,30,8,0.07667660713195801,0.0031320138307290254,True,0.0028681796702527793,True
8,30,8,0.07814645767211914,0.0031872926043383897,False,0.002811323040250567,True
9,30,8,0.07846713066101074,0.0032143495367680614,False,0.0027573514985925703,True
10,30,8,0.07587981224060059,0.003065530710077698,True,0.0027342997090605806,True
11,30,8,0.08658313751220703,0.0029616125297772973,True,0.0026633321944872015,True
12,30,8,0.08530473709106445,0.002978981249555631,False,0.0026346137592275927,True
13,30,8,0.08652162551879883,0.0030104051191170936,False,0.002617470007694652,True
14,30,8,0.08969402313232422,0.0029720471146169347,False,0.0026038902781710988,True
15,30,8,0.08810710906982422,0.0029139640495680673,True,0.0025823599085557924,True
16,30,8,0.08505558967590332,0.002899656829265868,True,0.0025621372736781963,True
17,30,8,0.08464694023132324,0.0029228914001958547,False,0.002553401978828068,True
18,30,8,0.0841836929321289,0.002921271275083801,False,0.0025464940455731363,True
19,30,8,0.08561921119689941,0.002892511970793323,True,0.002538972541615131,True
20,30,8,0.08658862113952637,0.002866060951962642,True,0.002527844444273282,True
21,30,8,0.08458971977233887,0.002866211087406547,False,0.002516844965086772,True
22,30,8,0.0856318473815918,0.0028795399823557458,False,0.002511512097944884,True
23,30,8,0.07821369171142578,0.0028759791287608296,False,0.0025083076225056724,True
24,30,8,0.09104585647583008,0.0028628223743329046,True,0.002501934337249732,True
25,30,8,0.08511066436767578,0.002850540829802752,True,0.0024947805281968468,True
26,30,8,0.09674358367919922,0.002853200746820148,False,0.002489265157726083,True
27,30,8,0.08392763137817383,0.0028505970595095703,False,0.002484422726822189,True
28,30,8,0.09705758094787598,0.002849150995587204,True,0.0024797744088173855,True
29,30,8,0.08631634712219238,0.002849696158336076,False,0.002474653782665242,True
30,30,8,0.0908212661743164,0.002848148579269632,True,0.0024720762279514053,True
31,30,8,0.08737444877624512,0.0028442198638297784,True,0.002467951516806686,True
32,30,8,0.09759044647216797,0.002843486446810546,True,0.002465388667548455,True
33,30,8,0.09275650978088379,0.0028381619050237327,True,0.002461204211126301,True
34,30,8,0.08438968658447266,0.0028389292118093344,False,0.0024597828424955622,True
35,30,8,0.09550929069519043,0.002834429783960991,True,0.0024562781355063476,True
36,30,8,0.08728981018066406,0.002837192386668077,False,0.0024536173235538486,True
37,30,8,0.0851583480834961,0.002837091097224665,False,0.0024520608718450933,True
38,30,8,0.09225678443908691,0.0028354316397148174,False,0.0024505695379747287,True
39,30,8,0.09684491157531738,0.0028298694486488855,True,0.002448457525551335,True
40,30,8,0.08838462829589844,0.0028233514054272217,True,0.0024450538390332786,True
