epoch,train_batch_count,valid_batch_count,dur,train_loss,train_loss_best,valid_loss,valid_loss_best
1,30,8,0.10483360290527344,9.882391630533252,True,5.811767546906516,True
2,30,8,0.08868789672851562,5.083127603863209,True,4.244737795816682,True
3,30,8,0.08884668350219727,3.9564459865171275,True,3.518052209141136,True
4,30,8,0.09109783172607422,3.3837164447828734,True,3.091743640436416,True
5,30,8,0.08455467224121094,3.035166047316796,True,2.8004247653824224,True
6,30,8,0.08478093147277832,2.77106442597499,True,2.599912425406757,True
7,30,8,0.0863332748413086,2.6343928262072103,True,2.4441485737294055,True
8,30,8,0.09692573547363281,2.4426684671621515,True,2.3303500825525463,True
9,30,8,0.08507871627807617,2.3274620943865028,True,2.215839700940544,True
10,30,8,0.08635258674621582,2.239307638206603,True,2.0987165200798414,True
11,30,8,0.08378410339355469,2.131040910481148,True,2.091656658440482,True
12,30,8,0.08761119842529297,2.0652845691350596,True,1.9656033770209758,True
13,30,8,0.08821892738342285,1.9898287283203544,True,1.8899383601568316,True
14,30,8,0.08225226402282715,1.9490484695374148,True,1.9075349233218457,False
15,30,8,0.08537888526916504,1.882670849656102,True,1.8190777763771533,True
16,30,8,0.10624861717224121,1.8564504313242347,True,1.7694270001545376,True
17,30,8,0.09598684310913086,1.8021078012812854,True,1.7478268175467517,True
18,30,8,0.09813094139099121,1.7569976280961646,True,1.6833177964815746,True
19,30,8,0.10420918464660645,1.7080734194017388,True,1.6664052583599795,True
20,30,8,0.10236692428588867,1.6715447193969517,True,1.6662733295525265,True
21,30,8,0.11414933204650879,1.6453263627438006,True,1.5994865647590903,True
22,30,8,0.10704851150512695,1.6095532520016245,True,1.5738399645594885,True
23,30,8,0.09675216674804688,1.59843521032565,True,1.5723106338708428,True
24,30,8,0.10181546211242676,1.6190740573746099,False,1.5882206761220188,False
25,30,8,0.11167526245117188,1.6480609053920918,False,1.5023805251720714,True
26,30,8,0.1069793701171875,1.5009309248536542,True,1.5398513332969157,False
27,30,8,0.12310361862182617,1.5138603893227662,False,1.4563693122853698,True
28,30,8,0.11485099792480469,1.4551435765646075,True,1.4835695684144967,False
29,30,8,0.12456297874450684,1.4612331852364062,False,1.4391514323455101,True
30,30,8,0.11965227127075195,1.4913330688647761,False,1.5736467614219207,False
31,30,8,0.12228918075561523,1.450650404977446,True,1.3995386385993192,True
32,30,8,0.10996842384338379,1.4851787162053673,False,1.385638028666487,True
33,30,8,0.11468052864074707,1.3935021435194812,True,1.461048066175475,False
34,30,8,0.12179780006408691,1.3684656345605095,True,1.3995609489892076,False
35,30,8,0.11730170249938965,1.379561656505782,False,1.4428498992950134,False
36,30,8,0.1253371238708496,1.3821225143662224,False,1.4024722326897014,False
37,30,8,0.12375855445861816,1.4049175843014259,False,1.317500824661416,True
38,30,8,0.1165931224822998,1.3267508108235715,True,1.4668568854850599,False
39,30,8,0.10925054550170898,1.3106817184557003,True,1.3352097820455195,False
40,30,8,0.1084589958190918,1.2959967300280095,True,1.293078837953626,True
