epoch,train_batch_count,valid_batch_count,dur,train_loss,train_loss_best,valid_loss,valid_loss_best
1,30,8,0.10023951530456543,5.568882536359422,True,5.624397153965146,True
2,30,8,0.07386064529418945,4.916636768590812,True,4.476372368610145,True
3,30,8,0.07276439666748047,3.439675111327529,True,2.5969348031842596,True
4,30,8,0.07244014739990234,2.2383480734155445,True,1.8457812777038864,True
5,30,8,0.0744478702545166,1.7928838272910435,True,1.6182065174974887,True
6,30,8,0.07428336143493652,1.6148627228570716,True,1.5065486118936993,True
7,30,8,0.07292437553405762,1.5384413980757925,True,1.4744589080780335,True
8,30,8,0.07432270050048828,1.5044320558670834,True,1.4585434739667738,True
9,30,8,0.07417011260986328,1.4832951041939644,True,1.4494311652188567,True
10,30,8,0.07426071166992188,1.4685772634735832,True,1.4430627452785891,True
11,30,8,0.07314538955688477,1.4586740846744686,True,1.4386872998512534,True
12,30,8,0.07583785057067871,1.4517596844257246,True,1.4355786267152684,True
13,30,8,0.08588361740112305,1.446381176160029,True,1.4335271982356135,True
14,30,8,0.07791614532470703,1.4417275199165063,True,1.4321746683926366,True
15,30,8,0.07556533813476562,1.4375725497413965,True,1.4306390340879576,True
16,30,8,0.06971096992492676,1.4338677567690454,True,1.428705622301434,True
17,30,8,0.07017803192138672,1.4305957870473327,True,1.4263615603180093,True
18,30,8,0.07186460494995117,1.4276640036289896,True,1.423788180950451,True
19,30,8,0.0859990119934082,1.4249068353848322,True,1.4211982124836164,True
20,30,8,0.08995318412780762,1.4222983914922132,True,1.4189384793026771,True
21,30,8,0.0965876579284668,1.419897690997582,True,1.4168530201584635,True
22,30,8,0.09038281440734863,1.4176598848989421,True,1.4147178290889784,True
23,30,8,0.09493827819824219,1.4155551394036605,True,1.4126200821986294,True
24,30,8,0.10019636154174805,1.4135177504298806,True,1.4109468359378223,True
25,30,8,0.09966897964477539,1.411531644990351,True,1.4094519685666689,True
26,30,8,0.10130095481872559,1.4096127844158926,True,1.408063285328141,True
27,30,8,0.09795188903808594,1.4077254985680423,True,1.406960800305843,True
28,30,8,0.09221529960632324,1.405888271558373,True,1.406247423719831,True
29,30,8,0.09343361854553223,1.4041523433663148,True,1.4055101106134111,True
30,30,8,0.09204959869384766,1.4024776915184674,True,1.4048641507200101,True
31,30,8,0.08757448196411133,1.4008630955987142,True,1.4044326594160377,True
32,30,8,0.09244704246520996,1.3993113436190354,True,1.4044705560114215,False
33,30,8,0.08619165420532227,1.3978311402493067,True,1.4045889652014534,False
34,30,8,0.10175657272338867,1.3964127169994769,True,1.4050915792600154,False
35,30,8,0.09471011161804199,1.3950888703969615,True,1.405986975968954,False
36,30,8,0.08806633949279785,1.3937891116237942,True,1.406768074634838,False
37,30,8,0.09643244743347168,1.3925543660976567,True,1.4082655158944215,False
38,30,8,0.08749580383300781,1.3915162724703394,True,1.410241694359744,False
39,30,8,0.09602165222167969,1.3905057194618136,True,1.4121642153013847,False
40,30,8,0.08682370185852051,1.3895022247258058,True,1.4131303387433447,False
