epoch,train_batch_count,valid_batch_count,dur,train_loss,train_loss_best,valid_loss,valid_loss_best
1,29,8,0.22711801528930664,0.017760800208573898,True,0.006619108071784333,True
2,29,8,0.20759081840515137,0.004039033105210314,True,0.00294605691939981,True
3,29,8,0.19825434684753418,0.0026952053400089385,True,0.0027505161662427884,True
4,29,8,0.20768451690673828,0.0023935805448278224,True,0.0025098991704862834,True
5,29,8,0.20613384246826172,0.0022826829549704537,True,0.0022577918900826017,True
6,29,8,0.2106633186340332,0.002197725345100484,True,0.0021464592582348748,True
7,29,8,0.21158218383789062,0.002114423571209259,True,0.002080169147434546,True
8,29,8,0.21571731567382812,0.0020442468793308165,True,0.0020278836115956984,True
9,29,8,0.20924615859985352,0.002009457207365493,True,0.002017669904678357,True
10,29,8,0.21057653427124023,0.0019928006811654577,True,0.0020818422915678592,False
11,29,8,0.21002459526062012,0.0019873146141634285,True,0.002289225068124224,False
12,29,8,0.21016144752502441,0.0019419181969980157,True,0.002183451717533378,False
13,29,8,0.20992684364318848,0.0018508372112300317,True,0.0020804940499354993,False
14,29,8,0.21166706085205078,0.0017875009897288005,True,0.0020368787016591407,False
15,29,8,0.20992016792297363,0.0017722940908902046,True,0.002308316126059571,False
16,29,8,0.2102031707763672,0.0017708757712395157,True,0.0023100702550735625,False
17,29,8,0.2099745273590088,0.0017669354190741904,True,0.002439008438189645,False
18,29,8,0.2119457721710205,0.001805423090278846,False,0.002374213892030018,False
19,29,8,0.2118387222290039,0.0017535520143048232,True,0.0021986065971996887,False
20,29,8,0.21443581581115723,0.0017040313048893947,True,0.002139053386289804,False
21,29,8,0.21400713920593262,0.0016712277840055963,True,0.0022289287143869617,False
22,29,8,0.2157893180847168,0.0017007299927326869,False,0.002271538530941536,False
23,29,8,0.2261362075805664,0.0016940682767254695,False,0.002273425681580615,False
24,29,8,0.2275996208190918,0.001665831368559192,True,0.002169026630014785,False
25,29,8,0.2221691608428955,0.0015784341878243222,True,0.002141934904408384,False
26,29,8,0.22812747955322266,0.0015589539627709967,True,0.002127635101612025,False
27,29,8,0.23018336296081543,0.00153151807115805,True,0.0021114354993482343,False
28,29,8,0.22345328330993652,0.0015254760612361546,True,0.0021179483228721775,False
29,29,8,0.21816277503967285,0.0015129522566728038,True,0.002110409697406118,False
30,29,8,0.2137742042541504,0.0015148686347286383,False,0.0020895131400318094,False
31,29,8,0.2195122241973877,0.0014930696244874594,True,0.002063829164314275,False
32,29,8,0.21285080909729004,0.0014782942016609013,True,0.002074929914120936,False
33,29,8,0.20801782608032227,0.0014755464168384332,True,0.002061701528433417,False
34,29,8,0.21042490005493164,0.0014741005042369388,True,0.0020649660099349445,False
35,29,8,0.21054816246032715,0.0014848001427911262,False,0.002056871897067573,False
36,29,8,0.21268749237060547,0.0014954258429509825,False,0.0020670507368853895,False
37,29,8,0.22955942153930664,0.001558823367907923,False,0.0021641079419613975,False
38,29,8,0.2256481647491455,0.0017185855525588157,False,0.0029166308689043837,False
39,29,8,0.2326972484588623,0.001995850179357853,False,0.003964845557799449,False
40,29,8,0.21186208724975586,0.0019396575865233431,False,0.0022765906862542446,False
