epoch,train_batch_count,valid_batch_count,dur,train_loss,train_loss_best,valid_loss,valid_loss_best
1,30,8,0.07808947563171387,5.524142459176536,True,5.537424772568715,True
2,30,8,0.0652463436126709,4.8649322359715494,True,4.4907452455921435,True
3,30,8,0.07030749320983887,3.585839564848097,True,2.736561192378575,True
4,30,8,0.0675508975982666,2.2492258322150804,True,1.7263294360202117,True
5,30,8,0.07158470153808594,1.6849406922379668,True,1.535647529231457,True
6,30,8,0.06856942176818848,1.5476248850918117,True,1.49296027126131,True
7,30,8,0.07002615928649902,1.502116478987455,True,1.4647954128360043,True
8,30,8,0.07289290428161621,1.4823971751373195,True,1.4571136160662206,True
9,30,8,0.06992888450622559,1.4701007483753257,True,1.4507806897792797,True
10,30,8,0.06927251815795898,1.4616479429297362,True,1.4460899669995655,True
11,30,8,0.06763601303100586,1.4552011805829428,True,1.4424298616497921,True
12,30,8,0.07004213333129883,1.4498038323401399,True,1.439563717988124,True
13,30,8,0.06940197944641113,1.4449154897627383,True,1.43693631641968,True
14,30,8,0.07059812545776367,1.4403600933181697,True,1.4344968129865974,True
15,30,8,0.07212209701538086,1.4364378171586436,True,1.4319661289233214,True
16,30,8,0.07155728340148926,1.433116773995074,True,1.4295150148579034,True
17,30,8,0.07221388816833496,1.4301409095746034,True,1.4267974830101762,True
18,30,8,0.07238149642944336,1.4273020357617354,True,1.4237580604009417,True
19,30,8,0.07246232032775879,1.42446013312657,True,1.4207618465645135,True
20,30,8,0.07001352310180664,1.421655064399542,True,1.4178576197518467,True
21,30,8,0.07247471809387207,1.4190964823413676,True,1.4150813323265647,True
22,30,8,0.0719444751739502,1.416745171375738,True,1.412605253041357,True
23,30,8,0.06976914405822754,1.414553787036078,True,1.4099263018262675,True
24,30,8,0.0741572380065918,1.4124251096779845,True,1.407364996207176,True
25,30,8,0.07153892517089844,1.4103351841506635,True,1.4047935610713778,True
26,30,8,0.07191753387451172,1.408247579616881,True,1.402281013436403,True
27,30,8,0.07100439071655273,1.4062374800034536,True,1.399840843589404,True
28,30,8,0.07062005996704102,1.4042457621603606,True,1.3975347397571631,True
29,30,8,0.06971025466918945,1.4023460129624057,True,1.3954011444808816,True
30,30,8,0.0711519718170166,1.4004672822378252,True,1.3933264656580489,True
31,30,8,0.07429909706115723,1.398583814989551,True,1.3913856250053978,True
32,30,8,0.06910300254821777,1.3967671725415125,True,1.3894166217560249,True
33,30,8,0.07685089111328125,1.395016068138316,True,1.3874611442922413,True
34,30,8,0.072174072265625,1.3932892578833962,True,1.385585280758778,True
35,30,8,0.07219934463500977,1.391598133502062,True,1.383813302393574,True
36,30,8,0.07081937789916992,1.3899252666465332,True,1.381988669020825,True
37,30,8,0.07007193565368652,1.3881875898417602,True,1.3802661295299672,True
38,30,8,0.07007169723510742,1.3864592617139646,True,1.378596559497346,True
39,30,8,0.0706477165222168,1.3847049624514554,True,1.3769732090588482,True
40,30,8,0.07131409645080566,1.3831257876775835,True,1.3752418955376937,True
