epoch,train_batch_count,valid_batch_count,dur,train_loss,train_loss_best,valid_loss,valid_loss_best
1,30,8,0.07923698425292969,0.01802039335982396,True,0.0070355778467598535,True
2,30,8,0.06575560569763184,0.0049221595447341325,True,0.0034113288085038333,True
3,30,8,0.06516599655151367,0.00343302183478693,True,0.0028150439765914064,True
4,30,8,0.0654902458190918,0.0030868743133751837,True,0.0027591992661832915,True
5,30,8,0.06545877456665039,0.0029695123027658056,True,0.002564259329781235,True
6,30,8,0.06657242774963379,0.0027556775582545175,True,0.002426450035545617,True
7,30,8,0.06718802452087402,0.0028251056159121686,False,0.002481785916340751,False
8,30,8,0.06921219825744629,0.0029497579201847443,False,0.0023209087257081724,True
9,30,8,0.0711069107055664,0.002520115616059653,True,0.002400318326363625,False
10,30,8,0.07015204429626465,0.002156086349756572,True,0.002147649541455926,True
11,30,8,0.07120561599731445,0.002133853435309834,True,0.002012912194080328,True
12,30,8,0.07013845443725586,0.002457237375507755,False,0.0026928930156869145,False
13,30,8,0.07056832313537598,0.0032946036365414243,False,0.002506904231498476,False
14,30,8,0.06890487670898438,0.0024381238300158568,False,0.0022610887551214056,False
15,30,8,0.07244992256164551,0.0019477318072250976,True,0.002119737032381965,False
16,30,8,0.07228684425354004,0.0018643574306540735,True,0.0020013264089787366,True
17,30,8,0.07329297065734863,0.0019176531720261356,False,0.0018760776700434269,True
18,30,8,0.07068109512329102,0.00222776310630005,False,0.0022624856507191247,False
19,30,8,0.06983757019042969,0.003103954919614881,False,0.0029845043398251062,False
20,30,8,0.07230830192565918,0.0023510538009875537,False,0.0021924630710766614,False
21,30,8,0.07336211204528809,0.0018693338739100564,False,0.0021903984995564757,False
22,30,8,0.07420516014099121,0.0017460760603429711,True,0.002071628101423792,False
23,30,8,0.0760049819946289,0.0016986971688845295,True,0.0020114504474037205,False
24,30,8,0.07645678520202637,0.001729985534084652,False,0.0021340907657068564,False
25,30,8,0.07457971572875977,0.0018215470248095715,False,0.002098863845329177,False
26,30,8,0.07837152481079102,0.0021052452528587647,False,0.002574993234517204,False
27,30,8,0.08208155632019043,0.0030073275666196125,False,0.0031238695738862693,False
28,30,8,0.07451343536376953,0.002305265853487333,False,0.0021598756887655952,False
29,30,8,0.07578516006469727,0.0018705417475355307,False,0.0022910292599145655,False
30,30,8,0.0784156322479248,0.001712621862945022,False,0.0020721383961242127,False
31,30,8,0.07522130012512207,0.0016234457762538206,True,0.002338837038326336,False
32,30,8,0.07325100898742676,0.001610981985442773,True,0.002282097756689554,False
33,30,8,0.07302236557006836,0.001648884112336953,False,0.002121139544435042,False
34,30,8,0.07549405097961426,0.001685709880621673,False,0.002004943703721182,False
35,30,8,0.07658886909484863,0.0018849070201143073,False,0.002296049799376739,False
36,30,8,0.07512187957763672,0.0024696883279338496,False,0.0030668329392434927,False
37,30,8,0.07509422302246094,0.0026755762664373048,False,0.002200443667891694,False
38,30,8,0.07569217681884766,0.002063229639125435,False,0.0021873020152477773,False
39,30,8,0.07368779182434082,0.00169634472403219,False,0.0021699239955202078,False
40,30,8,0.07856488227844238,0.0016342272471593262,False,0.002441699613414807,False
