epoch,train_batch_count,valid_batch_count,dur,train_loss,train_loss_best,valid_loss,valid_loss_best
1,30,8,0.6461894512176514,0.3509593874751074,True,0.2854898286847655,True
2,30,8,0.657916784286499,0.2538167851433205,True,0.23705170334266634,True
3,30,8,0.6001296043395996,0.2085884126747045,True,0.18812122327347366,True
4,30,8,0.6474802494049072,0.16516017383544723,True,0.16434830494830827,True
5,30,8,0.6671142578125,0.14415374259762426,True,0.13716860225673966,True
6,30,8,0.6634619235992432,0.13276554482036054,True,0.12841973479723098,True
7,30,8,0.6712729930877686,0.13117223856882157,True,0.14351484890724311,False
8,30,8,0.6767528057098389,0.13232947492612077,False,0.12529371825165833,True
9,30,8,0.6903409957885742,0.12175207971393621,True,0.12498881435759342,True
10,30,8,0.6695961952209473,0.11923153494674528,True,0.11911750241028343,True
11,30,8,0.6666123867034912,0.11655985874762127,True,0.11475747164413569,True
12,30,8,0.6659877300262451,0.11336680667704992,True,0.12130934579067774,False
13,30,8,0.6696412563323975,0.11495563305261394,False,0.12336627674832892,False
14,30,8,0.6958694458007812,0.11305145771412814,True,0.12138999255871698,False
15,30,8,0.6734631061553955,0.11226240280374428,True,0.12040161828430804,False
16,30,8,0.6748740673065186,0.1115779694810966,True,0.11985625452514435,False
17,30,8,0.6991381645202637,0.1150753101080247,False,0.13945083003864872,False
18,30,8,0.6777307987213135,0.10723220700950784,True,0.11213120685963092,True
19,30,8,0.6801347732543945,0.10574728917672742,True,0.11045092563002264,True
20,30,8,0.692183256149292,0.10499290967755484,True,0.11163234097023574,False
21,30,8,0.6688971519470215,0.10606875084930639,False,0.11414027742750416,False
22,30,8,0.6922671794891357,0.10632836799026164,False,0.12519242473678327,False
23,30,8,0.6721727848052979,0.10374994649145645,True,0.10720026373485578,True
24,30,8,0.6910059452056885,0.10471227603011549,False,0.10547308811038701,True
25,30,8,0.7048406600952148,0.10051401804467819,True,0.11145119962244124,False
26,30,8,0.7164576053619385,0.10384381683631834,False,0.10767473352811405,False
27,30,8,0.6782326698303223,0.09988139538289123,True,0.10710429144509868,False
28,30,8,0.6803305149078369,0.10071968827731002,False,0.111781345501369,False
29,30,8,0.6891298294067383,0.09689281253024165,True,0.10486324696379705,True
30,30,8,0.669348955154419,0.09818867916573693,False,0.12727171198367568,False
31,30,8,0.6701345443725586,0.10156756193389863,False,0.11097841712212488,False
32,30,8,0.6703824996948242,0.09858813294954008,False,0.1163866977820049,False
33,30,8,0.6556951999664307,0.09590319754140808,True,0.14825608630870188,False
34,30,8,0.6540453433990479,0.10488285634119886,False,0.10911785832428253,False
35,30,8,0.6922681331634521,0.09917391053820865,False,0.10440938970921787,True
36,30,8,0.7274446487426758,0.10191176513086025,False,0.11473365148495973,False
37,30,8,0.6829543113708496,0.0956180214630135,True,0.10614357688862519,False
38,30,8,0.682530403137207,0.09525717230791024,True,0.12188013927045317,False
39,30,8,0.7024295330047607,0.10098300685411774,False,0.1077396422624588,False
40,30,8,0.6703953742980957,0.09479902936450531,True,0.12131945274321809,False
