metrics,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,mathematical,mathematical,mathematical,mathematical,mathematical,mathematical,mathematical,mathematical
model,rmse,rmse_macroaveraged,mae,mae_macroaveraged,mse_macroaveraged,somers_d,accuracy,accuracy1,rmse,rmse_macroaveraged,mae,mae_macroaveraged,mse_macroaveraged,somers_d,accuracy,accuracy1
0,0.15855904926003975,0.1668066758115806,0.11641140433396649,0.12945230483556416,0.027824467095309745,1.0,,,0.14680505487867587,0.12318840579710144,0.021551724137931036,0.015175383322831335,0.015175383322831335,0.9972541684905886,0.978448275862069,1.0
1,0.2655899626859924,0.27462159688412896,0.18342303046741898,0.1772644056741398,0.07541702147518904,0.9991530051599817,,,0.27060403659669535,0.2459165491350334,0.06864988558352403,0.050813113389691036,0.06047494913848331,0.9925219271361544,0.9336384439359268,0.9977116704805492
2,0.3538155165947231,0.38057801801029306,0.25136703204400546,0.2550875495583806,0.14483962779264295,0.9944976403443311,,,0.36743414279781295,0.39701546501678947,0.12244897959183673,0.12727707656394682,0.15762127946249757,0.986141621383,0.8822605965463108,0.9968602825745683
3,0.39776135046042993,0.4421580788841895,0.2801800045255797,0.293155976309844,0.19550376672255718,0.9924894919701645,,,0.42754613660367835,0.4690634386809365,0.15890083632019117,0.17072586636312478,0.22002050950718466,0.9820664982142423,0.8482676224611708,0.996415770609319
4,0.4007770124030313,0.455735677329198,0.2863259267423184,0.2986877940374704,0.20769500759070286,0.991590988077789,,,0.41471976225278623,0.46221014799565624,0.15319548872180452,0.16579037669215868,0.21363822091016643,0.9818711373698605,0.8524436090225563,0.9971804511278195
5,0.43707558578473926,0.4823767870984575,0.312896736907178,0.33090522884073303,0.23268736473143056,0.989067959273409,,,0.470663318255853,0.5143675237098402,0.19324430479183033,0.21492773150839764,0.26457394944739304,0.9782280720693205,0.8177533385703064,0.9913589945011784
6,0.43960121615274045,0.4894637688837887,0.318723933491561,0.336542413599654,0.2395747810499229,0.9890787076535431,,,0.4789777689036451,0.5208586925923046,0.203778677462888,0.22236909967362842,0.2712937776489648,0.9761948439309276,0.8063427800269906,0.9919028340080972
7,0.44802018163431334,0.4935240357672704,0.3266308406206047,0.34678084968825723,0.243565973880014,0.9893165601453847,,,0.4841038654445663,0.5230682800958527,0.20956316410861867,0.23037430036705328,0.2736004256424334,0.9776760189911383,0.8004722550177096,0.9917355371900827
8,0.43267467039263924,0.47744232737635534,0.3157867435428318,0.3338092660610635,0.22795117597055084,0.9905874027708786,,,0.4707281427307135,0.5089267656730211,0.1996871741397289,0.2182522354252829,0.25900645281840207,0.979028820964725,0.8091762252346194,0.9927007299270073
9,0.46170508555753026,0.5051560064134256,0.34207788594581856,0.3633934491064245,0.25518259081556094,0.9882472323741734,,,0.5096238874209948,0.5475957147066259,0.23868312757201646,0.2649336611167064,0.2998610667650605,0.9749778784993199,0.7700045724737082,0.9926840420667581
10,0.4524324570152877,0.5031351412389161,0.3325904690065256,0.3557110888556338,0.2531449703495041,0.9890943706788886,,,0.4913182396460323,0.5376753089269051,0.2173372044794691,0.24647356605820586,0.2890947378296428,0.9766914318757062,0.79303193695562,0.9908751555371216
11,0.48160804400259605,0.5255432463382569,0.3395096382484754,0.3614795951093039,0.27619570377175373,0.9879528068272897,,,0.5206001006836286,0.5592041479307289,0.22897553516819572,0.25503685030722556,0.31270927906293255,0.9759399767136099,0.7840214067278287,0.9912079510703364
12,0.5103146494506628,0.5648370553198865,0.3559736330518019,0.3847521718781518,0.31904089906244054,0.986632847057981,,,0.5519551094765697,0.6100885397352837,0.25176304654442877,0.2904205472999151,0.3722080263163308,0.9747308652987698,0.7651622002820875,0.9883638928067701
13,0.5330345498258269,0.5847135968833926,0.35890569368653313,0.3851666976689759,0.34188999038031465,0.9858424211851488,,,0.5756678461785303,0.631564810477398,0.25444552214678307,0.28811398598598253,0.3988741098333516,0.9737491067023322,0.7655997413514387,0.9877141933397996
14,0.5218393777089854,0.574412128603834,0.3462884603255108,0.36998618105329223,0.32994929348718743,0.9862015855820649,,,0.5545959508246309,0.6106535124300695,0.23361395069152135,0.2646016381057311,0.37289771224318097,0.9750866112469625,0.785628382441371,0.9882742032471438
15,0.5369775762726376,0.5961297907657602,0.3609480638948354,0.3900706482656678,0.35537072743842907,0.9849081332574169,,,0.5749778669751665,0.638774112139394,0.2559389140271493,0.29424435817287103,0.4080323663394711,0.9730274029747423,0.7641402714932126,0.9875565610859729
16,0.5489031851439938,0.5999910450631984,0.37283554405397296,0.39945940380887834,0.35998925415602906,0.9840373508208144,,,0.5846330739073528,0.6405402958259188,0.2669695350080171,0.30168976703669104,0.4102918705767555,0.9720466135243698,0.7536076964190273,0.9871726349545697
17,0.5537349392551403,0.6097088570764452,0.38332833472324,0.41307797054195344,0.37174489039746506,0.9829771557376039,,,0.5955091261122062,0.655201557550075,0.2852217880946909,0.32444019104261224,0.4292890810160443,0.9698148025803793,0.7347736152608596,0.9866697310962997
18,0.5411863185293037,0.5970655304410362,0.37045425585731184,0.39772025322514454,0.35648724764083584,0.9838831135019934,,,0.5802086068433675,0.6410703918905656,0.26441393875395985,0.3018537226739156,0.41097124735872337,0.9715639559348407,0.7562829989440338,0.986272439281943
19,0.5540191704448644,0.6201282894146296,0.3815460524318442,0.4166742260168171,0.38455909533231464,0.9829741360960513,,,0.5918901422543502,0.6605889522310077,0.279498077312285,0.32394402439605763,0.4363777638096605,0.9700930094114536,0.7413479052823315,0.985832827362882
20,0.5337346130978454,0.589193816050553,0.3670420661954102,0.3929636176893153,0.3471493528722129,0.9840909528591496,,,0.5677468652559489,0.623738324546178,0.2571317679021929,0.2917252752239292,0.3890494975076732,0.9722800295950309,0.7618862798369882,0.9869978653211722
