metrics,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,mathematical,mathematical,mathematical,mathematical,mathematical,mathematical,mathematical,mathematical
model,rmse,rmse_macroaveraged,mae,mae_macroaveraged,mse_macroaveraged,somers_d,accuracy,accuracy1,rmse,rmse_macroaveraged,mae,mae_macroaveraged,mse_macroaveraged,somers_d,accuracy,accuracy1
knn,0.01923432620282051,0.01434192261578357,0.0007399186089530151,0.00040835818693419815,0.00020569074431712423,0.9999995831790661,,,0.025805556534547237,0.019364700196022565,0.0006659267480577136,0.00037499161368183633,0.00037499161368183633,0.9998862078850641,0.9993340732519422,1.0
linear_regression_ridge,0.6712466420302519,0.7747860435065171,0.43702464950675984,0.4988946527045476,0.6002934132124826,0.9810531960422435,,,0.6420347786901616,0.705218423402246,0.3078801331853496,0.3564501609874055,0.49733302470594964,0.9684010134167365,0.7189789123196448,0.9824639289678135
random_forest,0.15123500631145534,0.16728649925353054,0.08660142064372914,0.09499986386934008,0.027984772832501476,0.9995769267521615,,,0.12375910150501018,0.13588039911281394,0.014428412874583796,0.016739247233711597,0.018463482863057604,0.9984201444555469,0.986015538290788,0.9995560488346282
lightgbm,0.019377600580897904,0.014519916550922048,0.001846001527926988,0.0014688888927194292,0.00021082797664574002,0.9999995831790661,,,0.025805556534547237,0.019261596907684874,0.0006659267480577136,0.00037100911543413556,0.00037100911543413556,0.9998874583478656,0.9993340732519422,1.0
simple_or,0.025805556534547237,0.019364700196022565,0.0006659267480577136,0.00037499161368183633,0.00037499161368183633,0.9998862078850641,0.9993340732519422,1.0,0.025805556534547237,0.019364700196022565,0.0006659267480577136,0.00037499161368183633,0.00037499161368183633,0.9998862078850641,0.9993340732519422,1.0
ordered_random_forest,0.43539309550538635,0.4502196859354632,0.14783573806881242,0.1619130690654676,0.20269776560382713,0.9826023110428266,0.8679245283018868,0.9873473917869034,0.43539309550538635,0.4502196859354632,0.14783573806881242,0.1619130690654676,0.20269776560382713,0.9826023110428266,0.8679245283018868,0.9873473917869034
or_cnn,0.6392628940621771,0.737093566693316,0.34827968923418423,0.4482678883423276,0.543306926060674,0.9732945953851462,0.6785793562708102,0.9760266370699223,0.6392628940621771,0.737093566693316,0.34827968923418423,0.4482678883423276,0.543306926060674,0.9732945953851462,0.6785793562708102,0.9760266370699223
