metrics,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,mathematical,mathematical,mathematical,mathematical,mathematical,mathematical,mathematical,mathematical
model,rmse,rmse_macroaveraged,mae,mae_macroaveraged,mse_macroaveraged,somers_d,accuracy,accuracy1,rmse,rmse_macroaveraged,mae,mae_macroaveraged,mse_macroaveraged,somers_d,accuracy,accuracy1
0,0.8094272134003795,0.9984221879680848,0.5172413793103449,0.7148765410653489,0.9968468654269776,0.957857455529468,,,0.8094272134003795,0.9984221879680848,0.5172413793103449,0.7148765410653489,0.9968468654269776,0.957857455529468,0.5474137931034483,0.9396551724137931
1,0.6107353859655428,0.6994548098574601,0.30892448512585813,0.40084659935585915,0.48923703103273575,0.9675913027003533,,,0.6107353859655428,0.6994548098574601,0.30892448512585813,0.40084659935585915,0.48923703103273575,0.9675913027003533,0.7208237986270023,0.9725400457665904
2,0.6874063372761939,0.7648232400430115,0.4003139717425432,0.4818120669905028,0.5849545885098899,0.9586193123889806,,,0.6874063372761939,0.7648232400430115,0.4003139717425432,0.4818120669905028,0.5849545885098899,0.9586193123889806,0.6342229199372057,0.967032967032967
3,0.6887038715588286,0.8435663703403304,0.3643966547192354,0.5092567394042299,0.7116042211691594,0.9650258752642192,,,0.6887038715588286,0.8435663703403304,0.3643966547192354,0.5092567394042299,0.7116042211691594,0.9650258752642192,0.6821983273596177,0.9605734767025089
4,0.7688728201294637,0.943254438310855,0.44642857142857145,0.619485134479467,0.8897289353931265,0.9567215430876864,,,0.7688728201294637,0.943254438310855,0.44642857142857145,0.619485134479467,0.8897289353931265,0.9567215430876864,0.6203007518796992,0.9389097744360902
5,0.6360472989768468,0.7824505435820143,0.3244304791830322,0.45713851368635366,0.6122288531517895,0.9704095039244236,,,0.6360472989768468,0.7824505435820143,0.3244304791830322,0.45713851368635366,0.6122288531517895,0.9704095039244236,0.7101335428122545,0.9701492537313433
6,0.7003951073092816,0.8232180473500158,0.393387314439946,0.5090564516276779,0.6776879534827729,0.9628848828620541,,,0.7003951073092816,0.8232180473500158,0.393387314439946,0.5090564516276779,0.6776879534827729,0.9628848828620541,0.650472334682861,0.9608636977058029
7,1.0073519590011348,1.1394861910661211,0.744391971664699,0.8569768972497087,1.2984287796303766,0.9582041110977153,,,1.0073519590011348,1.1394861910661211,0.744391971664699,0.8569768972497087,1.2984287796303766,0.9582041110977153,0.37131050767414403,0.9002361275088547
8,0.5870518058331926,0.6921329454969697,0.2914494264859228,0.37978559634811604,0.4790480142423112,0.9704005107950401,,,0.5870518058331926,0.6921329454969697,0.2914494264859228,0.37978559634811604,0.4790480142423112,0.9704005107950401,0.7304483837330553,0.9817518248175182
